XCOORD.,YCOORD.,EST,TWL,DUR
11,22,0,16000,0
92,92,0,16000,0
53,94,0,16000,0
42,41,92,338,31
92,16,227,574,25
92,16,321,475,26
76,70,361,194,38
30,75,357,1431,21
56,20,112,1473,28
92,16,358,102,35
93,60,220,784,23
53,7,456,938,31
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,1,0,0,1,0,0
0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,1,1,1,0,0,0,0
0,0,0,0,1,1,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,1,0,0,0,0
0.0,144.0,134.0,31.0,91.0,91.0,110.0,163.0,60.0,91.0,105.0,51.0
144.0,0.0,39.0,135.0,115.0,115.0,38.0,74.0,84.0,115.0,55.0,97.0
134.0,39.0,0.0,125.0,105.0,105.0,28.0,35.0,74.0,105.0,45.0,87.0
31.0,135.0,125.0,0.0,82.0,82.0,101.0,154.0,51.0,82.0,96.0,42.0
91.0,115.0,105.0,82.0,0.0,0.0,81.0,134.0,37.0,0.0,76.0,40.0
91.0,115.0,105.0,82.0,0.0,0.0,81.0,134.0,37.0,0.0,76.0,40.0
110.0,38.0,28.0,101.0,81.0,81.0,0.0,58.0,50.0,81.0,17.0,63.0
163.0,74.0,35.0,154.0,134.0,134.0,58.0,0.0,103.0,134.0,75.0,116.0
60.0,84.0,74.0,51.0,37.0,37.0,50.0,103.0,0.0,37.0,45.0,13.0
91.0,115.0,105.0,82.0,0.0,0.0,81.0,134.0,37.0,0.0,76.0,40.0
105.0,55.0,45.0,96.0,76.0,76.0,17.0,75.0,45.0,76.0,0.0,58.0
51.0,97.0,87.0,42.0,40.0,40.0,63.0,116.0,13.0,40.0,58.0,0.0
