XCOORD.,YCOORD.,EST,TWL,DUR
11,22,0,16000,0
89,7,0,16000,0
90,37,0,16000,0
15,2,189,785,21
7,32,327,573,39
27,28,201,1563,36
38,14,192,1572,38
53,43,194,434,31
45,85,294,621,23
24,80,163,189,22
29,89,264,501,31
37,33,117,588,36
52,55,470,1065,22
92,16,375,1020,24
86,68,443,1129,28
65,41,528,1059,25
20,93,470,386,35
30,58,243,1316,23
27,28,270,1277,23
94,83,266,1560,22
42,60,400,1245,36
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.0,87.0,102.0,62.0,10.0,16.0,36.0,83.0,136.0,158.0,152.0,26.0,104.0,91.0,108.0,81.0,161.0,180.0,16.0,146.0,114.0
87.0,0.0,69.0,74.0,91.0,71.0,51.0,50.0,103.0,125.0,119.0,70.0,71.0,9.0,75.0,48.0,128.0,147.0,71.0,113.0,81.0
102.0,69.0,0.0,89.0,106.0,86.0,66.0,37.0,64.0,86.0,80.0,85.0,38.0,73.0,36.0,25.0,89.0,108.0,86.0,74.0,48.0
