XCOORD.,YCOORD.,EST,TWL,DUR
11,22,0,16000,0
11,60,0,16000,0
49,3,0,16000,0
78,38,235,1049,25
76,22,231,1457,25
8,18,59,726,38
53,7,104,1542,30
45,85,325,159,33
88,29,193,619,39
15,2,376,1416,39
97,72,258,1141,20
68,65,273,240,22
77,2,432,1377,25
10,42,188,520,35
30,75,301,1039,34
10,42,559,1355,37
27,7,550,436,28
8,96,454,1026,26
20,18,442,113,27
31,42,397,1194,37
39,2,250,1015,24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,178.0,47.0,90.0,74.0,4.0,51.0,136.0,104.0,62.0,112.0,105.0,75.0,20.0,163.0,20.0,50.0,173.0,9.0,20.0,48.0
178.0,0.0,135.0,100.0,132.0,181.0,131.0,43.0,109.0,165.0,94.0,73.0,136.0,179.0,19.0,179.0,153.0,36.0,169.0,170.0,141.0
47.0,135.0,0.0,47.0,27.0,50.0,4.0,93.0,61.0,34.0,69.0,62.0,28.0,48.0,120.0,48.0,22.0,130.0,38.0,39.0,10.0
