XCOORD.,YCOORD.,EST,TWL,DUR
90,37,0,16000,0
94,71,0,16000,0
11,22,0,16000,0
77,2,130,319,35
30,75,251,347,36
12,66,281,1187,28
66,17,392,1206,26
53,43,419,807,37
12,66,67,501,30
42,52,228,1209,22
92,16,401,327,22
56,20,159,614,23
8,96,203,816,28
7,32,259,458,27
12,66,484,191,34
66,17,549,906,34
45,85,453,251,30
7,32,420,981,38
75,86,593,1192,20
53,7,529,939,38
68,65,457,963,39
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,39.0,102.0,60.0,91.0,101.0,46.0,37.0,101.0,48.0,73.0,42.0,101.0,106.0,101.0,46.0,64.0,106.0,55.0,55.0,33.0
39.0,0.0,111.0,69.0,76.0,86.0,55.0,41.0,86.0,52.0,82.0,51.0,86.0,115.0,86.0,55.0,49.0,115.0,39.0,64.0,26.0
102.0,111.0,0.0,75.0,163.0,173.0,64.0,83.0,173.0,114.0,91.0,60.0,173.0,10.0,173.0,64.0,136.0,10.0,127.0,51.0,105.0
