XCOORD.,YCOORD.,EST,TWL,DUR
11,22,0,16000,0
44,56,0,16000,0
90,37,0,16000,0
83,97,151,805,39
42,52,182,1107,39
51,92,221,412,33
53,43,115,769,23
76,70,170,1440,31
45,85,383,1027,33
71,50,237,944,33
45,85,142,1550,35
42,60,466,1191,36
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0
0.0,112.0,102.0,137.0,114.0,132.0,83.0,110.0,136.0,90.0,136.0,114.0
112.0,0.0,46.0,41.0,4.0,36.0,41.0,32.0,40.0,27.0,40.0,4.0
102.0,46.0,0.0,65.0,48.0,60.0,37.0,38.0,64.0,19.0,64.0,48.0
137.0,41.0,65.0,0.0,45.0,32.0,66.0,31.0,38.0,47.0,38.0,42.0
114.0,4.0,48.0,45.0,0.0,40.0,43.0,34.0,44.0,29.0,44.0,8.0
132.0,36.0,60.0,32.0,40.0,0.0,61.0,26.0,7.0,42.0,7.0,37.0
83.0,41.0,37.0,66.0,43.0,61.0,0.0,39.0,65.0,19.0,65.0,43.0
110.0,32.0,38.0,31.0,34.0,26.0,39.0,0.0,31.0,20.0,31.0,34.0
136.0,40.0,64.0,38.0,44.0,7.0,65.0,31.0,0.0,46.0,0.0,41.0
90.0,27.0,19.0,47.0,29.0,42.0,19.0,20.0,46.0,0.0,46.0,29.0
136.0,40.0,64.0,38.0,44.0,7.0,65.0,31.0,0.0,46.0,0.0,41.0
114.0,4.0,48.0,42.0,8.0,37.0,43.0,34.0,41.0,29.0,41.0,0.0
