XCOORD.,YCOORD.,EST,TWL,DUR
92,92,0,16000,0
11,22,0,16000,0
10,94,0,16000,0
30,75,182,202,22
39,97,378,804,38
10,42,373,419,27
50,71,166,775,34
12,66,431,1137,26
27,7,406,669,27
88,29,180,1404,30
51,92,434,311,30
51,92,278,885,34
38,14,510,1582,32
39,2,501,1097,34
7,32,172,1357,28
50,71,279,1346,34
24,80,298,798,33
53,43,227,986,32
42,60,500,1545,36
89,40,260,1110,38
42,60,547,397,28
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,144.0,82.0,74.0,53.0,145.0,42.0,84.0,119.0,75.0,41.0,41.0,108.0,107.0,148.0,42.0,69.0,73.0,50.0,71.0,50.0
144.0,0.0,171.0,163.0,142.0,20.0,111.0,173.0,50.0,104.0,132.0,132.0,36.0,48.0,10.0,111.0,158.0,83.0,114.0,101.0,114.0
82.0,171.0,0.0,20.0,29.0,172.0,68.0,29.0,146.0,102.0,41.0,41.0,135.0,134.0,175.0,68.0,14.0,100.0,76.0,98.0,76.0
