XCOORD.,YCOORD.,EST,TWL,DUR
44,56,0,16000,0
94,71,0,16000,0
53,94,0,16000,0
22,61,295,1536,33
42,41,213,183,21
21,72,153,242,28
52,55,345,341,28
88,29,220,1547,25
21,72,393,736,27
68,65,165,812,33
50,71,259,353,22
7,32,385,476,24
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,1,0,0,0,0,1,0,0,0
0.0,50.0,38.0,81.0,103.0,70.0,8.0,48.0,70.0,24.0,15.0,116.0
50.0,0.0,46.0,90.0,102.0,79.0,42.0,42.0,79.0,26.0,44.0,115.0
38.0,46.0,0.0,49.0,125.0,38.0,39.0,65.0,38.0,29.0,31.0,138.0
81.0,90.0,49.0,0.0,168.0,11.0,82.0,108.0,11.0,72.0,74.0,181.0
103.0,102.0,125.0,168.0,0.0,157.0,95.0,95.0,157.0,96.0,102.0,35.0
70.0,79.0,38.0,11.0,157.0,0.0,71.0,97.0,0.0,61.0,63.0,170.0
8.0,42.0,39.0,82.0,95.0,71.0,0.0,40.0,71.0,16.0,16.0,108.0
48.0,42.0,65.0,108.0,95.0,97.0,40.0,0.0,97.0,36.0,42.0,108.0
70.0,79.0,38.0,11.0,157.0,0.0,71.0,97.0,0.0,61.0,63.0,170.0
24.0,26.0,29.0,72.0,96.0,61.0,16.0,36.0,61.0,0.0,18.0,109.0
15.0,44.0,31.0,74.0,102.0,63.0,16.0,42.0,63.0,18.0,0.0,115.0
116.0,115.0,138.0,181.0,35.0,170.0,108.0,108.0,170.0,109.0,115.0,0.0
