XCOORD.,YCOORD.,EST,TWL,DUR
11,60,0,16000,0
89,7,0,16000,0
92,92,0,16000,0
92,16,227,870,26
86,68,160,753,28
7,32,170,1284,28
30,75,85,1257,21
92,16,151,152,38
7,32,307,1278,37
76,70,197,650,37
12,66,425,1221,27
94,83,254,104,25
50,71,335,966,28
77,2,325,1235,32
8,18,386,102,25
71,96,384,1188,24
97,72,306,236,21
78,38,364,1230,24
86,68,442,1426,35
76,70,261,545,28
39,97,557,454,37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,145.0,89.0,149.0,83.0,182.0,19.0,149.0,182.0,73.0,6.0,91.0,75.0,136.0,181.0,70.0,94.0,100.0,83.0,73.0,37.0
145.0,0.0,111.0,9.0,75.0,91.0,130.0,9.0,91.0,77.0,140.0,113.0,78.0,12.0,90.0,103.0,79.0,57.0,75.0,77.0,109.0
89.0,111.0,0.0,115.0,48.0,148.0,74.0,115.0,148.0,38.0,84.0,9.0,42.0,102.0,147.0,21.0,59.0,66.0,48.0,38.0,53.0
