XCOORD.,YCOORD.,EST,TWL,DUR
49,3,0,16000,0
89,7,0,16000,0
53,94,0,16000,0
93,60,315,1312,25
77,2,276,153,28
20,93,270,313,22
94,83,349,629,22
94,83,304,1188,29
78,38,70,210,30
15,2,414,543,24
89,40,475,1305,24
86,68,148,1470,21
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,1,0,0,0,1
0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,1,1,1,0
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,1,0,1,1,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0
0.0,40.0,91.0,62.0,28.0,118.0,103.0,103.0,47.0,34.0,58.0,65.0
40.0,0.0,101.0,72.0,12.0,128.0,113.0,113.0,57.0,74.0,68.0,75.0
91.0,101.0,0.0,45.0,92.0,33.0,41.0,41.0,56.0,121.0,61.0,38.0
62.0,72.0,45.0,0.0,63.0,73.0,57.0,57.0,27.0,92.0,32.0,8.0
28.0,12.0,92.0,63.0,0.0,119.0,104.0,104.0,48.0,62.0,59.0,66.0
118.0,128.0,33.0,73.0,119.0,0.0,74.0,74.0,83.0,148.0,88.0,66.0
103.0,113.0,41.0,57.0,104.0,74.0,0.0,0.0,68.0,133.0,73.0,50.0
103.0,113.0,41.0,57.0,104.0,74.0,0.0,0.0,68.0,133.0,73.0,50.0
47.0,57.0,56.0,27.0,48.0,83.0,68.0,68.0,0.0,77.0,11.0,30.0
34.0,74.0,121.0,92.0,62.0,148.0,133.0,133.0,77.0,0.0,88.0,95.0
58.0,68.0,61.0,32.0,59.0,88.0,73.0,73.0,11.0,88.0,0.0,35.0
65.0,75.0,38.0,8.0,66.0,66.0,50.0,50.0,30.0,95.0,35.0,0.0
