XCOORD.,YCOORD.,EST,TWL,DUR
44,56,0,16000,0
92,92,0,16000,0
11,22,0,16000,0
12,66,241,281,35
8,18,220,1471,21
56,32,324,1247,35
77,2,386,644,29
59,63,241,1313,34
10,42,356,1268,26
71,50,231,1006,36
76,58,293,514,32
75,86,397,1202,28
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0
0.0,48.0,112.0,77.0,115.0,40.0,70.0,15.0,113.0,27.0,32.0,31.0
48.0,0.0,144.0,84.0,147.0,72.0,102.0,41.0,145.0,54.0,46.0,17.0
112.0,144.0,0.0,173.0,4.0,72.0,75.0,103.0,20.0,90.0,98.0,127.0
77.0,84.0,173.0,0.0,176.0,101.0,131.0,70.0,174.0,83.0,75.0,67.0
115.0,147.0,4.0,176.0,0.0,75.0,78.0,106.0,24.0,93.0,101.0,130.0
40.0,72.0,72.0,101.0,75.0,0.0,30.0,31.0,73.0,18.0,26.0,55.0
70.0,102.0,75.0,131.0,78.0,30.0,0.0,61.0,76.0,48.0,56.0,85.0
15.0,41.0,103.0,70.0,106.0,31.0,61.0,0.0,104.0,13.0,17.0,24.0
113.0,145.0,20.0,174.0,24.0,73.0,76.0,104.0,0.0,91.0,99.0,128.0
27.0,54.0,90.0,83.0,93.0,18.0,48.0,13.0,91.0,0.0,8.0,37.0
32.0,46.0,98.0,75.0,101.0,26.0,56.0,17.0,99.0,8.0,0.0,29.0
31.0,17.0,127.0,67.0,130.0,55.0,85.0,24.0,128.0,37.0,29.0,0.0
