XCOORD.,YCOORD.,EST,TWL,DUR
44,56,0,16000,0
94,71,0,16000,0
49,3,0,16000,0
10,84,341,1178,39
83,97,381,754,23
37,33,181,722,28
20,93,224,197,35
66,17,376,607,28
10,84,192,891,37
66,17,354,402,27
30,75,172,365,37
7,32,348,1393,26
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,1,1
0,0,0,1,0,1,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0.0,50.0,69.0,75.0,41.0,95.0,65.0,56.0,75.0,56.0,67.0,116.0
50.0,0.0,68.0,84.0,49.0,94.0,74.0,55.0,84.0,55.0,76.0,115.0
69.0,68.0,0.0,128.0,94.0,30.0,118.0,17.0,128.0,17.0,120.0,51.0
75.0,84.0,128.0,0.0,73.0,154.0,10.0,115.0,0.0,115.0,20.0,175.0
41.0,49.0,94.0,73.0,0.0,120.0,63.0,81.0,73.0,81.0,65.0,141.0
95.0,94.0,30.0,154.0,120.0,0.0,144.0,47.0,154.0,47.0,146.0,30.0
65.0,74.0,118.0,10.0,63.0,144.0,0.0,105.0,10.0,105.0,18.0,165.0
56.0,55.0,17.0,115.0,81.0,47.0,105.0,0.0,115.0,0.0,107.0,68.0
75.0,84.0,128.0,0.0,73.0,154.0,10.0,115.0,0.0,115.0,20.0,175.0
56.0,55.0,17.0,115.0,81.0,47.0,105.0,0.0,115.0,0.0,107.0,68.0
67.0,76.0,120.0,20.0,65.0,146.0,18.0,107.0,20.0,107.0,0.0,167.0
116.0,115.0,51.0,175.0,141.0,30.0,165.0,68.0,175.0,68.0,167.0,0.0
