XCOORD.,YCOORD.,EST,TWL,DUR
44,56,0,16000,0
53,94,0,16000,0
11,60,0,16000,0
30,58,378,891,28
27,7,80,544,37
9,54,282,1095,35
78,38,369,1388,26
27,28,134,1320,25
97,72,284,108,31
18,35,340,1429,20
20,93,235,1358,20
27,7,246,347,32
88,29,366,684,24
45,85,235,1337,34
83,97,401,1142,23
7,32,288,220,38
76,22,303,251,20
51,92,378,503,39
8,18,468,383,27
10,84,596,1528,27
10,84,243,274,21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.0,38.0,82.0,84.0,87.0,88.0,34.0,96.0,53.0,105.0,65.0,87.0,48.0,40.0,41.0,116.0,66.0,36.0,115.0,75.0,75.0
38.0,0.0,50.0,52.0,109.0,56.0,56.0,118.0,49.0,127.0,33.0,109.0,65.0,9.0,30.0,138.0,88.0,2.0,137.0,43.0,43.0
82.0,50.0,0.0,19.0,153.0,6.0,100.0,162.0,94.0,171.0,33.0,153.0,109.0,43.0,80.0,182.0,132.0,48.0,181.0,31.0,31.0
