XCOORD.,YCOORD.,EST,TWL,DUR
11,22,0,16000,0
89,7,0,16000,0
49,3,0,16000,0
20,93,42,1219,24
42,60,153,699,25
86,68,118,367,32
71,96,136,993,31
21,53,252,216,28
56,20,139,1224,25
29,89,393,594,29
83,97,388,1574,29
15,2,212,875,32
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0.0,87.0,47.0,161.0,114.0,108.0,136.0,185.0,60.0,152.0,137.0,62.0
87.0,0.0,40.0,128.0,81.0,75.0,103.0,152.0,33.0,119.0,104.0,74.0
47.0,40.0,0.0,118.0,71.0,65.0,93.0,142.0,17.0,109.0,94.0,34.0
161.0,128.0,118.0,0.0,66.0,66.0,53.0,40.0,101.0,9.0,63.0,148.0
114.0,81.0,71.0,66.0,0.0,44.0,41.0,90.0,54.0,57.0,42.0,101.0
108.0,75.0,65.0,66.0,44.0,0.0,40.0,90.0,48.0,57.0,41.0,95.0
136.0,103.0,93.0,53.0,41.0,40.0,0.0,77.0,76.0,44.0,12.0,123.0
185.0,152.0,142.0,40.0,90.0,90.0,77.0,0.0,125.0,36.0,87.0,172.0
60.0,33.0,17.0,101.0,54.0,48.0,76.0,125.0,0.0,92.0,77.0,47.0
152.0,119.0,109.0,9.0,57.0,57.0,44.0,36.0,92.0,0.0,54.0,139.0
137.0,104.0,94.0,63.0,42.0,41.0,12.0,87.0,77.0,54.0,0.0,124.0
62.0,74.0,34.0,148.0,101.0,95.0,123.0,172.0,47.0,139.0,124.0,0.0
