XCOORD.,YCOORD.,EST,TWL,DUR
89,7,0,16000,0
92,92,0,16000,0
49,3,0,16000,0
38,14,231,747,27
53,7,138,1117,35
30,75,81,352,23
86,68,368,1457,34
53,7,143,313,38
37,33,385,1224,36
18,35,121,1150,25
50,71,238,997,21
9,54,166,385,39
51,92,128,618,37
42,68,35,180,35
30,58,307,127,34
68,65,99,178,20
88,29,255,1486,39
71,50,51,481,24
56,32,323,112,38
93,60,274,129,21
30,58,109,1463,21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,111.0,40.0,51.0,36.0,130.0,75.0,36.0,70.0,80.0,78.0,151.0,99.0,81.0,147.0,72.0,71.0,57.0,39.0,72.0,147.0
111.0,0.0,101.0,108.0,97.0,74.0,48.0,97.0,127.0,137.0,42.0,95.0,41.0,50.0,91.0,39.0,75.0,54.0,72.0,55.0,91.0
40.0,101.0,0.0,11.0,4.0,120.0,65.0,4.0,30.0,40.0,68.0,141.0,89.0,71.0,137.0,62.0,61.0,47.0,29.0,62.0,137.0
