XCOORD.,YCOORD.,EST,TWL,DUR
92,92,0,16000,0
44,56,0,16000,0
10,94,0,16000,0
71,96,216,931,20
84,55,243,189,31
68,65,169,987,25
93,60,305,615,34
92,16,41,201,22
92,16,297,668,20
65,41,114,1358,32
20,18,270,754,38
30,75,388,1487,26
52,55,84,366,30
65,78,91,159,25
56,32,286,1209,29
77,2,240,1363,27
93,60,167,1549,32
20,93,358,1549,32
27,28,69,167,32
65,78,227,258,24
88,29,126,329,29
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,48.0,82.0,21.0,49.0,39.0,55.0,115.0,115.0,63.0,135.0,74.0,49.0,27.0,72.0,102.0,55.0,72.0,128.0,27.0,75.0
48.0,0.0,75.0,40.0,40.0,24.0,49.0,83.0,83.0,31.0,103.0,67.0,8.0,22.0,40.0,70.0,49.0,65.0,96.0,22.0,48.0
82.0,75.0,0.0,63.0,76.0,66.0,83.0,142.0,142.0,90.0,162.0,20.0,76.0,55.0,99.0,129.0,83.0,10.0,155.0,55.0,102.0
