XCOORD.,YCOORD.,EST,TWL,DUR
11,60,0,16000,0
89,7,0,16000,0
90,37,0,16000,0
78,38,383,384,38
86,68,399,927,21
42,23,87,149,26
83,97,90,129,32
12,66,83,221,39
78,38,62,413,28
10,42,255,823,32
7,32,297,831,20
10,84,230,199,21
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,1,0,0,1,0,0,0,0
0,0,0,0,0,1,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0.0,145.0,106.0,100.0,83.0,151.0,80.0,6.0,100.0,179.0,182.0,31.0
145.0,0.0,69.0,57.0,75.0,60.0,104.0,140.0,57.0,88.0,91.0,138.0
106.0,69.0,0.0,12.0,36.0,75.0,65.0,101.0,12.0,103.0,106.0,99.0
100.0,57.0,12.0,0.0,30.0,63.0,59.0,95.0,0.0,91.0,94.0,93.0
83.0,75.0,36.0,30.0,0.0,81.0,41.0,78.0,30.0,109.0,112.0,76.0
151.0,60.0,75.0,63.0,81.0,0.0,110.0,146.0,63.0,32.0,35.0,144.0
80.0,104.0,65.0,59.0,41.0,110.0,0.0,75.0,59.0,138.0,141.0,73.0
6.0,140.0,101.0,95.0,78.0,146.0,75.0,0.0,95.0,174.0,177.0,26.0
100.0,57.0,12.0,0.0,30.0,63.0,59.0,95.0,0.0,91.0,94.0,93.0
179.0,88.0,103.0,91.0,109.0,32.0,138.0,174.0,91.0,0.0,10.0,172.0
182.0,91.0,106.0,94.0,112.0,35.0,141.0,177.0,94.0,10.0,0.0,175.0
31.0,138.0,99.0,93.0,76.0,144.0,73.0,26.0,93.0,172.0,175.0,0.0
