XCOORD.,YCOORD.,EST,TWL,DUR
90,37,0,16000,0
11,60,0,16000,0
89,7,0,16000,0
78,38,380,1351,30
65,78,156,820,29
20,18,222,216,27
65,41,251,1227,34
89,40,170,917,26
75,86,102,871,26
9,54,133,1532,38
8,18,341,1026,27
38,14,343,1002,38
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0.0,106.0,69.0,12.0,46.0,93.0,25.0,3.0,55.0,112.0,105.0,66.0
106.0,0.0,145.0,100.0,62.0,169.0,97.0,105.0,72.0,6.0,181.0,142.0
69.0,145.0,0.0,57.0,85.0,78.0,48.0,68.0,94.0,151.0,90.0,51.0
12.0,100.0,57.0,0.0,40.0,81.0,13.0,11.0,49.0,106.0,93.0,54.0
46.0,62.0,85.0,40.0,0.0,109.0,37.0,45.0,10.0,68.0,121.0,82.0
93.0,169.0,78.0,81.0,109.0,0.0,72.0,92.0,118.0,175.0,12.0,27.0
25.0,97.0,48.0,13.0,37.0,72.0,0.0,24.0,46.0,103.0,84.0,45.0
3.0,105.0,68.0,11.0,45.0,92.0,24.0,0.0,54.0,111.0,104.0,65.0
55.0,72.0,94.0,49.0,10.0,118.0,46.0,54.0,0.0,78.0,130.0,91.0
112.0,6.0,151.0,106.0,68.0,175.0,103.0,111.0,78.0,0.0,187.0,148.0
105.0,181.0,90.0,93.0,121.0,12.0,84.0,104.0,130.0,187.0,0.0,39.0
66.0,142.0,51.0,54.0,82.0,27.0,45.0,65.0,91.0,148.0,39.0,0.0
