XCOORD.,YCOORD.,EST,TWL,DUR
44,56,0,16000,0
49,3,0,16000,0
94,71,0,16000,0
45,85,101,1336,33
42,23,304,1363,28
84,55,386,1106,39
45,85,227,664,20
12,66,151,274,30
10,84,207,1370,30
39,2,221,1434,30
68,65,303,299,29
53,43,394,673,29
27,7,75,164,33
75,86,323,628,38
22,61,357,422,38
76,22,168,534,34
83,97,164,1398,36
92,16,319,884,23
10,42,253,727,21
78,38,184,468,39
8,18,355,1198,30
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,69.0,50.0,40.0,85.0,40.0,40.0,77.0,75.0,75.0,24.0,41.0,87.0,31.0,81.0,66.0,41.0,83.0,113.0,34.0,115.0
69.0,0.0,68.0,93.0,20.0,53.0,93.0,130.0,128.0,10.0,62.0,40.0,22.0,84.0,134.0,27.0,94.0,44.0,48.0,47.0,50.0
50.0,68.0,0.0,49.0,84.0,16.0,49.0,86.0,84.0,74.0,26.0,41.0,86.0,39.0,90.0,65.0,49.0,82.0,112.0,33.0,114.0
