XCOORD.,YCOORD.,EST,TWL,DUR
49,3,0,16000,0
10,94,0,16000,0
89,7,0,16000,0
42,41,109,1415,32
9,54,132,918,34
8,18,358,906,30
42,23,66,1435,33
8,18,306,742,36
20,18,116,406,32
42,68,392,1155,36
8,96,79,1388,30
89,40,117,220,30
94,83,291,1230,24
56,20,287,586,38
18,35,251,1513,28
30,58,307,694,37
53,7,215,134,34
30,75,111,907,25
50,71,268,974,22
42,41,364,528,35
7,32,209,940,34
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,128.0,40.0,38.0,141.0,50.0,20.0,50.0,38.0,71.0,130.0,58.0,103.0,17.0,40.0,137.0,4.0,120.0,68.0,38.0,51.0
128.0,0.0,138.0,162.0,40.0,174.0,144.0,174.0,162.0,76.0,2.0,98.0,84.0,111.0,164.0,36.0,124.0,20.0,68.0,162.0,175.0
40.0,138.0,0.0,78.0,151.0,90.0,60.0,90.0,78.0,81.0,140.0,68.0,113.0,33.0,80.0,147.0,36.0,130.0,78.0,78.0,91.0
