XCOORD.,YCOORD.,EST,TWL,DUR
90,37,0,16000,0
49,3,0,16000,0
53,94,0,16000,0
12,66,261,256,39
9,54,278,1215,23
89,40,147,447,38
56,32,30,1566,22
76,70,263,782,35
38,14,182,1138,28
42,60,99,957,34
42,52,390,1512,28
7,32,148,699,22
10,84,282,495,23
76,70,321,1543,25
56,20,333,1412,35
45,85,111,1177,27
8,96,293,293,33
18,35,382,401,30
86,68,130,334,32
76,58,25,1471,29
75,86,36,979,32
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,59.0,62.0,101.0,112.0,3.0,34.0,38.0,66.0,48.0,48.0,106.0,99.0,38.0,42.0,64.0,101.0,95.0,36.0,26.0,55.0
59.0,0.0,91.0,130.0,141.0,58.0,29.0,67.0,11.0,71.0,71.0,51.0,128.0,67.0,17.0,93.0,130.0,40.0,65.0,55.0,84.0
62.0,91.0,0.0,45.0,56.0,61.0,62.0,28.0,98.0,39.0,42.0,138.0,43.0,28.0,74.0,9.0,45.0,127.0,38.0,36.0,22.0
