XCOORD.,YCOORD.,EST,TWL,DUR
44,56,0,16000,0
94,71,0,16000,0
10,94,0,16000,0
88,29,168,1411,24
77,2,346,410,22
84,55,50,370,39
21,72,68,521,24
75,86,374,1460,39
42,60,279,409,26
66,17,389,185,21
88,29,384,810,20
10,42,284,1501,30
53,43,55,1154,34
18,35,111,665,39
30,58,292,265,20
10,42,204,1344,26
93,60,273,1254,37
18,35,95,1222,37
42,41,168,1070,37
66,17,135,847,37
39,97,267,607,37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,50.0,75.0,48.0,70.0,40.0,70.0,31.0,4.0,56.0,48.0,113.0,41.0,105.0,84.0,113.0,49.0,105.0,103.0,56.0,46.0
50.0,0.0,84.0,42.0,69.0,16.0,79.0,39.0,52.0,55.0,42.0,112.0,41.0,104.0,93.0,112.0,11.0,104.0,102.0,55.0,55.0
75.0,84.0,0.0,102.0,129.0,76.0,22.0,65.0,76.0,115.0,102.0,172.0,100.0,164.0,36.0,172.0,83.0,164.0,162.0,115.0,29.0
