XCOORD.,YCOORD.,EST,TWL,DUR
92,92,0,16000,0
10,94,0,16000,0
53,94,0,16000,0
94,71,0,16000,0
89,7,0,16000,0
59,63,312,687,28
88,29,305,1188,38
8,18,373,112,24
21,72,388,556,33
76,22,332,275,20
66,17,335,1384,21
97,72,248,717,34
39,97,229,695,22
10,84,96,331,38
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,82.0,39.0,56.0,111.0,41.0,75.0,147.0,77.0,98.0,88.0,59.0,53.0,82.0
82.0,0.0,43.0,84.0,138.0,68.0,102.0,174.0,22.0,125.0,115.0,87.0,29.0,10.0
39.0,43.0,0.0,46.0,101.0,31.0,65.0,137.0,38.0,88.0,78.0,49.0,14.0,43.0
56.0,84.0,46.0,0.0,78.0,35.0,42.0,114.0,79.0,65.0,55.0,3.0,55.0,84.0
111.0,138.0,101.0,78.0,0.0,70.0,71.0,90.0,133.0,29.0,24.0,79.0,109.0,138.0
41.0,68.0,31.0,35.0,70.0,0.0,34.0,106.0,63.0,57.0,47.0,38.0,39.0,68.0
75.0,102.0,65.0,42.0,71.0,34.0,0.0,107.0,97.0,58.0,48.0,43.0,73.0,102.0
147.0,174.0,137.0,114.0,90.0,106.0,107.0,0.0,169.0,77.0,67.0,115.0,145.0,174.0
77.0,22.0,38.0,79.0,133.0,63.0,97.0,169.0,0.0,120.0,110.0,82.0,25.0,19.0
98.0,125.0,88.0,65.0,29.0,57.0,58.0,77.0,120.0,0.0,10.0,66.0,96.0,125.0
88.0,115.0,78.0,55.0,24.0,47.0,48.0,67.0,110.0,10.0,0.0,56.0,86.0,115.0
59.0,87.0,49.0,3.0,79.0,38.0,43.0,115.0,82.0,66.0,56.0,0.0,58.0,87.0
53.0,29.0,14.0,55.0,109.0,39.0,73.0,145.0,25.0,96.0,86.0,58.0,0.0,29.0
82.0,10.0,43.0,84.0,138.0,68.0,102.0,174.0,19.0,125.0,115.0,87.0,29.0,0.0
