XCOORD.,YCOORD.,EST,TWL,DUR
53,94,0,16000,0
92,92,0,16000,0
89,7,0,16000,0
10,94,0,16000,0
44,56,0,16000,0
59,63,102,523,26
21,72,280,204,24
7,32,398,917,34
76,58,47,819,28
18,35,51,515,33
27,7,276,328,29
65,78,167,419,23
12,66,178,1381,21
20,93,59,233,31
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,1,1,0,0,0,1
0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,39.0,101.0,43.0,38.0,31.0,38.0,138.0,36.0,127.0,109.0,16.0,45.0,33.0
39.0,0.0,111.0,82.0,48.0,41.0,77.0,148.0,46.0,137.0,119.0,27.0,84.0,72.0
101.0,111.0,0.0,138.0,79.0,70.0,133.0,91.0,65.0,80.0,62.0,85.0,140.0,128.0
43.0,82.0,138.0,0.0,75.0,68.0,22.0,175.0,73.0,164.0,146.0,55.0,29.0,10.0
38.0,48.0,79.0,75.0,0.0,15.0,70.0,116.0,32.0,105.0,87.0,22.0,77.0,65.0
31.0,41.0,70.0,68.0,15.0,0.0,63.0,107.0,17.0,96.0,78.0,15.0,70.0,58.0
38.0,77.0,133.0,22.0,70.0,63.0,0.0,170.0,68.0,159.0,141.0,50.0,9.0,21.0
138.0,148.0,91.0,175.0,116.0,107.0,170.0,0.0,102.0,11.0,54.0,122.0,177.0,165.0
36.0,46.0,65.0,73.0,32.0,17.0,68.0,102.0,0.0,91.0,73.0,20.0,75.0,63.0
127.0,137.0,80.0,164.0,105.0,96.0,159.0,11.0,91.0,0.0,43.0,111.0,166.0,154.0
109.0,119.0,62.0,146.0,87.0,78.0,141.0,54.0,73.0,43.0,0.0,93.0,148.0,136.0
16.0,27.0,85.0,55.0,22.0,15.0,50.0,122.0,20.0,111.0,93.0,0.0,57.0,45.0
45.0,84.0,140.0,29.0,77.0,70.0,9.0,177.0,75.0,166.0,148.0,57.0,0.0,28.0
33.0,72.0,128.0,10.0,65.0,58.0,21.0,165.0,63.0,154.0,136.0,45.0,28.0,0.0
