XCOORD.,YCOORD.,EST,TWL,DUR
92,92,0,16000,0
53,94,0,16000,0
49,3,0,16000,0
10,94,0,16000,0
11,60,0,16000,0
77,2,73,1448,20
8,96,310,701,31
56,32,87,288,27
45,85,267,1122,39
93,60,25,737,36
42,41,108,613,36
56,20,185,1368,37
65,41,270,420,29
71,96,107,1577,23
77,2,114,1031,36
7,32,307,367,26
27,7,98,547,20
59,63,189,1161,33
75,86,57,339,24
12,66,61,1549,31
45,85,348,661,29
15,2,137,207,39
10,84,113,615,24
65,41,377,556,35
53,7,218,1209,35
8,18,254,520,30
18,35,144,989,35
21,72,343,604,36
75,86,242,1008,33
37,33,318,217,34
22,61,97,686,33
12,66,218,1462,35
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,39.0,101.0,82.0,89.0,102.0,84.0,72.0,47.0,55.0,135.0,84.0,63.0,21.0,102.0,148.0,119.0,41.0,17.0,84.0,47.0,131.0,82.0,63.0,97.0,147.0,137.0,77.0,17.0,127.0,88.0,84.0
39.0,0.0,91.0,43.0,50.0,92.0,45.0,62.0,9.0,45.0,125.0,74.0,53.0,20.0,92.0,138.0,109.0,31.0,22.0,45.0,9.0,121.0,43.0,53.0,87.0,137.0,127.0,38.0,22.0,117.0,49.0,45.0
101.0,91.0,0.0,128.0,135.0,28.0,130.0,29.0,93.0,62.0,38.0,17.0,38.0,93.0,28.0,51.0,22.0,60.0,84.0,130.0,93.0,34.0,128.0,38.0,4.0,50.0,40.0,123.0,84.0,30.0,134.0,130.0
82.0,43.0,128.0,0.0,34.0,129.0,2.0,99.0,36.0,83.0,162.0,111.0,90.0,63.0,129.0,175.0,146.0,68.0,65.0,29.0,36.0,158.0,10.0,90.0,124.0,174.0,164.0,22.0,65.0,154.0,33.0,29.0
89.0,50.0,135.0,34.0,0.0,136.0,36.0,106.0,43.0,90.0,169.0,118.0,97.0,70.0,136.0,182.0,153.0,75.0,72.0,6.0,43.0,165.0,31.0,97.0,131.0,181.0,171.0,12.0,72.0,161.0,11.0,6.0
102.0,92.0,28.0,129.0,136.0,0.0,131.0,30.0,94.0,63.0,66.0,21.0,39.0,94.0,0.0,79.0,50.0,61.0,85.0,131.0,94.0,62.0,129.0,39.0,24.0,78.0,68.0,124.0,85.0,58.0,135.0,131.0
84.0,45.0,130.0,2.0,36.0,131.0,0.0,101.0,38.0,85.0,164.0,113.0,92.0,65.0,131.0,177.0,148.0,70.0,67.0,31.0,38.0,160.0,12.0,92.0,126.0,176.0,166.0,24.0,67.0,156.0,35.0,31.0
72.0,62.0,29.0,99.0,106.0,30.0,101.0,0.0,64.0,37.0,63.0,12.0,9.0,64.0,30.0,76.0,47.0,31.0,55.0,101.0,64.0,59.0,99.0,9.0,25.0,75.0,65.0,94.0,55.0,55.0,105.0,101.0
47.0,9.0,93.0,36.0,43.0,94.0,38.0,64.0,0.0,48.0,127.0,76.0,55.0,28.0,94.0,140.0,111.0,33.0,30.0,38.0,0.0,123.0,36.0,55.0,89.0,139.0,129.0,31.0,30.0,119.0,42.0,38.0
55.0,45.0,62.0,83.0,90.0,63.0,85.0,37.0,48.0,0.0,96.0,45.0,28.0,47.0,63.0,109.0,80.0,34.0,38.0,85.0,48.0,92.0,83.0,28.0,58.0,108.0,98.0,78.0,38.0,88.0,89.0,85.0
135.0,125.0,38.0,162.0,169.0,66.0,164.0,63.0,127.0,96.0,0.0,51.0,72.0,127.0,66.0,35.0,41.0,94.0,118.0,164.0,127.0,53.0,162.0,72.0,42.0,34.0,24.0,157.0,118.0,8.0,168.0,164.0
84.0,74.0,17.0,111.0,118.0,21.0,113.0,12.0,76.0,45.0,51.0,0.0,21.0,76.0,21.0,64.0,35.0,43.0,67.0,113.0,76.0,47.0,111.0,21.0,13.0,63.0,53.0,106.0,67.0,43.0,117.0,113.0
63.0,53.0,38.0,90.0,97.0,39.0,92.0,9.0,55.0,28.0,72.0,21.0,0.0,55.0,39.0,85.0,56.0,22.0,46.0,92.0,55.0,68.0,90.0,0.0,34.0,84.0,74.0,85.0,46.0,64.0,96.0,92.0
21.0,20.0,93.0,63.0,70.0,94.0,65.0,64.0,28.0,47.0,127.0,76.0,55.0,0.0,94.0,140.0,111.0,33.0,10.0,65.0,28.0,123.0,63.0,55.0,89.0,139.0,129.0,58.0,10.0,119.0,69.0,65.0
102.0,92.0,28.0,129.0,136.0,0.0,131.0,30.0,94.0,63.0,66.0,21.0,39.0,94.0,0.0,79.0,50.0,61.0,85.0,131.0,94.0,62.0,129.0,39.0,24.0,78.0,68.0,124.0,85.0,58.0,135.0,131.0
148.0,138.0,51.0,175.0,182.0,79.0,177.0,76.0,140.0,109.0,35.0,64.0,85.0,140.0,79.0,0.0,54.0,107.0,131.0,177.0,140.0,66.0,175.0,85.0,55.0,14.0,11.0,170.0,131.0,30.0,181.0,177.0
119.0,109.0,22.0,146.0,153.0,50.0,148.0,47.0,111.0,80.0,41.0,35.0,56.0,111.0,50.0,54.0,0.0,78.0,102.0,148.0,111.0,12.0,146.0,56.0,26.0,53.0,43.0,141.0,102.0,33.0,152.0,148.0
41.0,31.0,60.0,68.0,75.0,61.0,70.0,31.0,33.0,34.0,94.0,43.0,22.0,33.0,61.0,107.0,78.0,0.0,24.0,70.0,33.0,90.0,68.0,22.0,56.0,106.0,96.0,63.0,24.0,86.0,74.0,70.0
17.0,22.0,84.0,65.0,72.0,85.0,67.0,55.0,30.0,38.0,118.0,67.0,46.0,10.0,85.0,131.0,102.0,24.0,0.0,67.0,30.0,114.0,65.0,46.0,80.0,130.0,120.0,60.0,0.0,110.0,71.0,67.0
84.0,45.0,130.0,29.0,6.0,131.0,31.0,101.0,38.0,85.0,164.0,113.0,92.0,65.0,131.0,177.0,148.0,70.0,67.0,0.0,38.0,160.0,26.0,92.0,126.0,176.0,166.0,9.0,67.0,156.0,10.0,0.0
47.0,9.0,93.0,36.0,43.0,94.0,38.0,64.0,0.0,48.0,127.0,76.0,55.0,28.0,94.0,140.0,111.0,33.0,30.0,38.0,0.0,123.0,36.0,55.0,89.0,139.0,129.0,31.0,30.0,119.0,42.0,38.0
131.0,121.0,34.0,158.0,165.0,62.0,160.0,59.0,123.0,92.0,53.0,47.0,68.0,123.0,62.0,66.0,12.0,90.0,114.0,160.0,123.0,0.0,158.0,68.0,38.0,65.0,55.0,153.0,114.0,45.0,164.0,160.0
82.0,43.0,128.0,10.0,31.0,129.0,12.0,99.0,36.0,83.0,162.0,111.0,90.0,63.0,129.0,175.0,146.0,68.0,65.0,26.0,36.0,158.0,0.0,90.0,124.0,174.0,164.0,19.0,65.0,154.0,30.0,26.0
63.0,53.0,38.0,90.0,97.0,39.0,92.0,9.0,55.0,28.0,72.0,21.0,0.0,55.0,39.0,85.0,56.0,22.0,46.0,92.0,55.0,68.0,90.0,0.0,34.0,84.0,74.0,85.0,46.0,64.0,96.0,92.0
97.0,87.0,4.0,124.0,131.0,24.0,126.0,25.0,89.0,58.0,42.0,13.0,34.0,89.0,24.0,55.0,26.0,56.0,80.0,126.0,89.0,38.0,124.0,34.0,0.0,54.0,44.0,119.0,80.0,34.0,130.0,126.0
147.0,137.0,50.0,174.0,181.0,78.0,176.0,75.0,139.0,108.0,34.0,63.0,84.0,139.0,78.0,14.0,53.0,106.0,130.0,176.0,139.0,65.0,174.0,84.0,54.0,0.0,17.0,169.0,130.0,29.0,180.0,176.0
137.0,127.0,40.0,164.0,171.0,68.0,166.0,65.0,129.0,98.0,24.0,53.0,74.0,129.0,68.0,11.0,43.0,96.0,120.0,166.0,129.0,55.0,164.0,74.0,44.0,17.0,0.0,159.0,120.0,19.0,170.0,166.0
77.0,38.0,123.0,22.0,12.0,124.0,24.0,94.0,31.0,78.0,157.0,106.0,85.0,58.0,124.0,170.0,141.0,63.0,60.0,9.0,31.0,153.0,19.0,85.0,119.0,169.0,159.0,0.0,60.0,149.0,11.0,9.0
