XCOORD.,YCOORD.,EST,TWL,DUR
94,71,0,16000,0
11,60,0,16000,0
92,92,0,16000,0
90,37,0,16000,0
53,94,0,16000,0
75,86,28,224,27
88,29,322,1321,34
51,92,93,960,29
76,58,230,786,31
27,7,92,1519,24
86,68,257,593,37
10,42,277,305,35
10,84,329,740,27
76,70,330,1263,28
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,1,0,1,0
0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,91.0,56.0,39.0,46.0,39.0,42.0,44.0,18.0,86.0,8.0,112.0,84.0,18.0
91.0,0.0,89.0,106.0,50.0,72.0,109.0,48.0,80.0,153.0,83.0,179.0,31.0,73.0
56.0,89.0,0.0,72.0,39.0,17.0,75.0,41.0,46.0,119.0,48.0,145.0,82.0,38.0
39.0,106.0,72.0,0.0,62.0,55.0,8.0,60.0,26.0,77.0,36.0,103.0,99.0,38.0
46.0,50.0,39.0,62.0,0.0,22.0,65.0,2.0,36.0,109.0,38.0,135.0,43.0,28.0
39.0,72.0,17.0,55.0,22.0,0.0,58.0,24.0,29.0,102.0,31.0,128.0,65.0,21.0
42.0,109.0,75.0,8.0,65.0,58.0,0.0,63.0,29.0,79.0,39.0,105.0,102.0,41.0
44.0,48.0,41.0,60.0,2.0,24.0,63.0,0.0,34.0,107.0,36.0,133.0,41.0,26.0
18.0,80.0,46.0,26.0,36.0,29.0,29.0,34.0,0.0,73.0,10.0,99.0,73.0,12.0
86.0,153.0,119.0,77.0,109.0,102.0,79.0,107.0,73.0,0.0,83.0,51.0,146.0,85.0
8.0,83.0,48.0,36.0,38.0,31.0,39.0,36.0,10.0,83.0,0.0,109.0,76.0,10.0
112.0,179.0,145.0,103.0,135.0,128.0,105.0,133.0,99.0,51.0,109.0,0.0,172.0,111.0
84.0,31.0,82.0,99.0,43.0,65.0,102.0,41.0,73.0,146.0,76.0,172.0,0.0,66.0
18.0,73.0,38.0,38.0,28.0,21.0,41.0,26.0,12.0,85.0,10.0,111.0,66.0,0.0
