XCOORD.,YCOORD.,EST,TWL,DUR
10,94,0,16000,0
89,7,0,16000,0
11,60,0,16000,0
44,56,0,16000,0
94,71,0,16000,0
89,40,353,288,20
12,66,336,1377,37
30,58,47,565,35
53,7,310,1137,20
29,89,203,1071,22
20,18,113,1098,29
94,83,351,986,32
39,2,278,804,25
31,42,132,1349,33
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,1,1,1,0
0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0,0,1,0,1,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,138.0,34.0,75.0,84.0,98.0,29.0,36.0,124.0,19.0,162.0,84.0,134.0,163.0
138.0,0.0,145.0,79.0,78.0,68.0,140.0,147.0,36.0,119.0,78.0,113.0,50.0,79.0
34.0,145.0,0.0,82.0,91.0,105.0,6.0,19.0,131.0,29.0,169.0,91.0,141.0,170.0
75.0,79.0,82.0,0.0,50.0,45.0,77.0,84.0,65.0,56.0,103.0,50.0,75.0,104.0
84.0,78.0,91.0,50.0,0.0,38.0,86.0,93.0,64.0,65.0,102.0,58.0,74.0,103.0
98.0,68.0,105.0,45.0,38.0,0.0,100.0,107.0,54.0,79.0,92.0,73.0,64.0,93.0
29.0,140.0,6.0,77.0,86.0,100.0,0.0,18.0,126.0,24.0,164.0,86.0,136.0,165.0
36.0,147.0,19.0,84.0,93.0,107.0,18.0,0.0,133.0,31.0,171.0,93.0,143.0,172.0
124.0,36.0,131.0,65.0,64.0,54.0,126.0,133.0,0.0,105.0,42.0,99.0,14.0,43.0
19.0,119.0,29.0,56.0,65.0,79.0,24.0,31.0,105.0,0.0,143.0,65.0,115.0,144.0
162.0,78.0,169.0,103.0,102.0,92.0,164.0,171.0,42.0,143.0,0.0,137.0,39.0,24.0
84.0,113.0,91.0,50.0,58.0,73.0,86.0,93.0,99.0,65.0,137.0,0.0,109.0,138.0
134.0,50.0,141.0,75.0,74.0,64.0,136.0,143.0,14.0,115.0,39.0,109.0,0.0,40.0
163.0,79.0,170.0,104.0,103.0,93.0,165.0,172.0,43.0,144.0,24.0,138.0,40.0,0.0
