XCOORD.,YCOORD.,EST,TWL,DUR
11,60,0,16000,0
90,37,0,16000,0
11,22,0,16000,0
53,94,0,16000,0
94,71,0,16000,0
88,29,115,1147,36
52,55,366,1141,25
76,22,241,708,24
92,16,397,1279,39
56,20,262,798,20
68,65,181,955,23
42,60,158,852,31
76,70,292,1012,33
27,7,372,673,31
20,18,40,850,27
45,85,177,166,23
51,92,214,924,38
39,97,179,826,39
75,86,299,1228,21
71,96,331,1093,33
42,23,278,1285,27
27,28,216,1111,32
30,58,276,106,36
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,106.0,178.0,50.0,91.0,109.0,83.0,132.0,149.0,118.0,73.0,83.0,73.0,153.0,169.0,43.0,48.0,37.0,72.0,70.0,151.0,162.0,19.0
106.0,0.0,102.0,62.0,39.0,8.0,38.0,56.0,73.0,42.0,33.0,48.0,38.0,77.0,93.0,64.0,60.0,70.0,55.0,64.0,75.0,86.0,108.0
178.0,102.0,0.0,134.0,111.0,104.0,104.0,74.0,91.0,60.0,105.0,114.0,110.0,50.0,9.0,136.0,132.0,142.0,127.0,136.0,31.0,16.0,180.0
50.0,62.0,134.0,0.0,46.0,65.0,39.0,88.0,105.0,74.0,29.0,39.0,28.0,109.0,125.0,9.0,2.0,14.0,22.0,20.0,107.0,118.0,52.0
91.0,39.0,111.0,46.0,0.0,42.0,42.0,65.0,82.0,51.0,26.0,52.0,18.0,86.0,102.0,49.0,44.0,55.0,39.0,48.0,84.0,95.0,93.0
109.0,8.0,104.0,65.0,42.0,0.0,40.0,58.0,75.0,44.0,36.0,50.0,41.0,79.0,95.0,67.0,63.0,73.0,58.0,67.0,77.0,88.0,111.0
83.0,38.0,104.0,39.0,42.0,40.0,0.0,58.0,75.0,44.0,16.0,10.0,24.0,79.0,95.0,41.0,37.0,47.0,32.0,41.0,77.0,88.0,85.0
132.0,56.0,74.0,88.0,65.0,58.0,58.0,0.0,33.0,20.0,59.0,68.0,64.0,49.0,65.0,90.0,86.0,96.0,81.0,90.0,47.0,58.0,134.0
149.0,73.0,91.0,105.0,82.0,75.0,75.0,33.0,0.0,37.0,76.0,85.0,81.0,66.0,82.0,107.0,103.0,113.0,98.0,107.0,64.0,75.0,151.0
118.0,42.0,60.0,74.0,51.0,44.0,44.0,20.0,37.0,0.0,45.0,54.0,50.0,35.0,51.0,76.0,72.0,82.0,67.0,76.0,33.0,44.0,120.0
73.0,33.0,105.0,29.0,26.0,36.0,16.0,59.0,76.0,45.0,0.0,26.0,8.0,80.0,96.0,31.0,27.0,37.0,22.0,31.0,78.0,89.0,75.0
83.0,48.0,114.0,39.0,52.0,50.0,10.0,68.0,85.0,54.0,26.0,0.0,34.0,89.0,105.0,41.0,37.0,47.0,33.0,41.0,87.0,98.0,85.0
73.0,38.0,110.0,28.0,18.0,41.0,24.0,64.0,81.0,50.0,8.0,34.0,0.0,85.0,101.0,31.0,26.0,37.0,21.0,30.0,83.0,94.0,75.0
153.0,77.0,50.0,109.0,86.0,79.0,79.0,49.0,66.0,35.0,80.0,89.0,85.0,0.0,41.0,111.0,107.0,117.0,102.0,111.0,23.0,34.0,155.0
169.0,93.0,9.0,125.0,102.0,95.0,95.0,65.0,82.0,51.0,96.0,105.0,101.0,41.0,0.0,127.0,123.0,133.0,118.0,127.0,22.0,10.0,171.0
43.0,64.0,136.0,9.0,49.0,67.0,41.0,90.0,107.0,76.0,31.0,41.0,31.0,111.0,127.0,0.0,7.0,12.0,30.0,28.0,109.0,120.0,45.0
48.0,60.0,132.0,2.0,44.0,63.0,37.0,86.0,103.0,72.0,27.0,37.0,26.0,107.0,123.0,7.0,0.0,12.0,24.0,22.0,105.0,116.0,50.0
37.0,70.0,142.0,14.0,55.0,73.0,47.0,96.0,113.0,82.0,37.0,47.0,37.0,117.0,133.0,12.0,12.0,0.0,36.0,34.0,115.0,126.0,39.0
72.0,55.0,127.0,22.0,39.0,58.0,32.0,81.0,98.0,67.0,22.0,33.0,21.0,102.0,118.0,30.0,24.0,36.0,0.0,10.0,100.0,111.0,74.0
70.0,64.0,136.0,20.0,48.0,67.0,41.0,90.0,107.0,76.0,31.0,41.0,30.0,111.0,127.0,28.0,22.0,34.0,10.0,0.0,109.0,120.0,72.0
