XCOORD.,YCOORD.,EST,TWL,DUR
92,92,0,16000,0
11,22,0,16000,0
11,60,0,16000,0
94,71,0,16000,0
53,94,0,16000,0
44,56,0,16000,0
49,3,0,16000,0
89,7,0,16000,0
90,37,0,16000,0
10,94,0,16000,0
76,22,293,1253,27
9,54,347,920,23
71,50,276,254,31
83,97,354,1058,25
86,68,273,919,27
78,38,324,1385,26
88,29,192,472,25
94,83,294,361,32
92,16,392,531,39
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,144.0,89.0,56.0,39.0,48.0,101.0,111.0,72.0,82.0,98.0,95.0,54.0,9.0,48.0,66.0,75.0,9.0,115.0
144.0,0.0,178.0,111.0,134.0,112.0,47.0,87.0,102.0,171.0,74.0,184.0,90.0,137.0,108.0,90.0,104.0,146.0,91.0
89.0,178.0,0.0,91.0,50.0,82.0,135.0,145.0,106.0,34.0,132.0,6.0,88.0,80.0,83.0,100.0,109.0,91.0,149.0
56.0,111.0,91.0,0.0,46.0,50.0,68.0,78.0,39.0,84.0,65.0,97.0,23.0,49.0,8.0,33.0,42.0,58.0,82.0
39.0,134.0,50.0,46.0,0.0,38.0,91.0,101.0,62.0,43.0,88.0,56.0,44.0,30.0,38.0,56.0,65.0,41.0,105.0
48.0,112.0,82.0,50.0,38.0,0.0,69.0,79.0,46.0,75.0,66.0,88.0,27.0,41.0,42.0,34.0,48.0,50.0,83.0
101.0,47.0,135.0,68.0,91.0,69.0,0.0,40.0,59.0,128.0,27.0,141.0,47.0,94.0,65.0,47.0,61.0,103.0,44.0
111.0,87.0,145.0,78.0,101.0,79.0,40.0,0.0,69.0,138.0,29.0,151.0,57.0,104.0,75.0,57.0,71.0,113.0,9.0
72.0,102.0,106.0,39.0,62.0,46.0,59.0,69.0,0.0,99.0,56.0,112.0,19.0,65.0,36.0,12.0,8.0,74.0,73.0
82.0,171.0,34.0,84.0,43.0,75.0,128.0,138.0,99.0,0.0,125.0,40.0,81.0,73.0,76.0,93.0,102.0,84.0,142.0
98.0,74.0,132.0,65.0,88.0,66.0,27.0,29.0,56.0,125.0,0.0,138.0,44.0,91.0,62.0,44.0,58.0,100.0,33.0
95.0,184.0,6.0,97.0,56.0,88.0,141.0,151.0,112.0,40.0,138.0,0.0,94.0,86.0,89.0,106.0,115.0,97.0,155.0
54.0,90.0,88.0,23.0,44.0,27.0,47.0,57.0,19.0,81.0,44.0,94.0,0.0,47.0,18.0,12.0,21.0,56.0,61.0
9.0,137.0,80.0,49.0,30.0,41.0,94.0,104.0,65.0,73.0,91.0,86.0,47.0,0.0,41.0,59.0,68.0,14.0,108.0
48.0,108.0,83.0,8.0,38.0,42.0,65.0,75.0,36.0,76.0,62.0,89.0,18.0,41.0,0.0,30.0,39.0,50.0,79.0
66.0,90.0,100.0,33.0,56.0,34.0,47.0,57.0,12.0,93.0,44.0,106.0,12.0,59.0,30.0,0.0,14.0,68.0,61.0
75.0,104.0,109.0,42.0,65.0,48.0,61.0,71.0,8.0,102.0,58.0,115.0,21.0,68.0,39.0,14.0,0.0,77.0,75.0
9.0,146.0,91.0,58.0,41.0,50.0,103.0,113.0,74.0,84.0,100.0,97.0,56.0,14.0,50.0,68.0,77.0,0.0,117.0
115.0,91.0,149.0,82.0,105.0,83.0,44.0,9.0,73.0,142.0,33.0,155.0,61.0,108.0,79.0,61.0,75.0,117.0,0.0
