XCOORD.,YCOORD.,EST,TWL,DUR
89,7,0,16000,0
10,94,0,16000,0
94,71,0,16000,0
90,37,0,16000,0
53,94,0,16000,0
44,56,0,16000,0
11,22,0,16000,0
49,3,0,16000,0
11,60,0,16000,0
92,92,0,16000,0
31,42,58,1571,30
31,42,398,859,20
8,96,117,1012,32
66,17,141,881,22
37,33,433,1424,37
42,41,391,1054,31
10,42,415,1151,24
9,54,440,1086,21
27,7,366,513,29
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,138.0,78.0,69.0,101.0,79.0,87.0,40.0,145.0,111.0,79.0,79.0,140.0,24.0,70.0,78.0,88.0,151.0,62.0
138.0,0.0,84.0,99.0,43.0,75.0,171.0,128.0,34.0,82.0,163.0,163.0,2.0,115.0,154.0,162.0,172.0,40.0,146.0
78.0,84.0,0.0,39.0,46.0,50.0,111.0,68.0,91.0,56.0,103.0,103.0,86.0,55.0,94.0,102.0,112.0,97.0,86.0
69.0,99.0,39.0,0.0,62.0,46.0,102.0,59.0,106.0,72.0,94.0,94.0,101.0,46.0,85.0,93.0,103.0,112.0,77.0
101.0,43.0,46.0,62.0,0.0,38.0,134.0,91.0,50.0,39.0,126.0,126.0,45.0,78.0,117.0,125.0,135.0,56.0,109.0
79.0,75.0,50.0,46.0,38.0,0.0,112.0,69.0,82.0,48.0,104.0,104.0,77.0,56.0,95.0,103.0,113.0,88.0,87.0
87.0,171.0,111.0,102.0,134.0,112.0,0.0,47.0,178.0,144.0,20.0,20.0,173.0,64.0,26.0,31.0,20.0,184.0,50.0
40.0,128.0,68.0,59.0,91.0,69.0,47.0,0.0,135.0,101.0,39.0,39.0,130.0,17.0,30.0,38.0,48.0,141.0,22.0
145.0,34.0,91.0,106.0,50.0,82.0,178.0,135.0,0.0,89.0,170.0,170.0,36.0,122.0,161.0,169.0,179.0,6.0,153.0
111.0,82.0,56.0,72.0,39.0,48.0,144.0,101.0,89.0,0.0,136.0,136.0,84.0,88.0,127.0,135.0,145.0,95.0,119.0
79.0,163.0,103.0,94.0,126.0,104.0,20.0,39.0,170.0,136.0,0.0,0.0,165.0,56.0,9.0,11.0,21.0,176.0,42.0
79.0,163.0,103.0,94.0,126.0,104.0,20.0,39.0,170.0,136.0,0.0,0.0,165.0,56.0,9.0,11.0,21.0,176.0,42.0
140.0,2.0,86.0,101.0,45.0,77.0,173.0,130.0,36.0,84.0,165.0,165.0,0.0,117.0,156.0,164.0,174.0,42.0,148.0
24.0,115.0,55.0,46.0,78.0,56.0,64.0,17.0,122.0,88.0,56.0,56.0,117.0,0.0,47.0,55.0,65.0,128.0,39.0
70.0,154.0,94.0,85.0,117.0,95.0,26.0,30.0,161.0,127.0,9.0,9.0,156.0,47.0,0.0,8.0,27.0,167.0,33.0
78.0,162.0,102.0,93.0,125.0,103.0,31.0,38.0,169.0,135.0,11.0,11.0,164.0,55.0,8.0,0.0,32.0,175.0,41.0
88.0,172.0,112.0,103.0,135.0,113.0,20.0,48.0,179.0,145.0,21.0,21.0,174.0,65.0,27.0,32.0,0.0,185.0,51.0
151.0,40.0,97.0,112.0,56.0,88.0,184.0,141.0,6.0,95.0,176.0,176.0,42.0,128.0,167.0,175.0,185.0,0.0,159.0
62.0,146.0,86.0,77.0,109.0,87.0,50.0,22.0,153.0,119.0,42.0,42.0,148.0,39.0,33.0,41.0,51.0,159.0,0.0
