XCOORD.,YCOORD.,EST,TWL,DUR
10,94,0,16000,0
89,7,0,16000,0
11,22,0,16000,0
11,60,0,16000,0
49,3,0,16000,0
90,37,0,16000,0
94,71,0,16000,0
53,94,0,16000,0
44,56,0,16000,0
92,92,0,16000,0
42,41,101,304,25
97,72,251,246,33
42,68,166,1354,24
42,68,119,365,31
53,7,363,958,20
88,29,279,456,22
53,43,156,731,25
20,93,336,269,29
10,42,330,237,37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,138.0,171.0,34.0,128.0,99.0,84.0,43.0,75.0,82.0,162.0,87.0,76.0,76.0,124.0,102.0,100.0,10.0,172.0
138.0,0.0,87.0,145.0,40.0,69.0,78.0,101.0,79.0,111.0,78.0,79.0,81.0,81.0,36.0,71.0,50.0,128.0,88.0
171.0,87.0,0.0,178.0,47.0,102.0,111.0,134.0,112.0,144.0,31.0,112.0,114.0,114.0,51.0,104.0,83.0,161.0,20.0
34.0,145.0,178.0,0.0,135.0,106.0,91.0,50.0,82.0,89.0,169.0,94.0,83.0,83.0,131.0,109.0,107.0,33.0,179.0
128.0,40.0,47.0,135.0,0.0,59.0,68.0,91.0,69.0,101.0,38.0,69.0,71.0,71.0,4.0,61.0,40.0,118.0,48.0
99.0,69.0,102.0,106.0,59.0,0.0,39.0,62.0,46.0,72.0,93.0,40.0,48.0,48.0,55.0,8.0,37.0,89.0,103.0
84.0,78.0,111.0,91.0,68.0,39.0,0.0,46.0,50.0,56.0,102.0,3.0,52.0,52.0,64.0,42.0,41.0,74.0,112.0
43.0,101.0,134.0,50.0,91.0,62.0,46.0,0.0,38.0,39.0,125.0,49.0,39.0,39.0,87.0,65.0,63.0,33.0,135.0
75.0,79.0,112.0,82.0,69.0,46.0,50.0,38.0,0.0,48.0,103.0,53.0,12.0,12.0,65.0,48.0,41.0,65.0,113.0
82.0,111.0,144.0,89.0,101.0,72.0,56.0,39.0,48.0,0.0,135.0,59.0,50.0,50.0,97.0,75.0,73.0,72.0,145.0
162.0,78.0,31.0,169.0,38.0,93.0,102.0,125.0,103.0,135.0,0.0,103.0,105.0,105.0,42.0,95.0,74.0,152.0,32.0
87.0,79.0,112.0,94.0,69.0,40.0,3.0,49.0,53.0,59.0,103.0,0.0,55.0,55.0,65.0,43.0,44.0,77.0,113.0
76.0,81.0,114.0,83.0,71.0,48.0,52.0,39.0,12.0,50.0,105.0,55.0,0.0,0.0,67.0,50.0,43.0,66.0,115.0
76.0,81.0,114.0,83.0,71.0,48.0,52.0,39.0,12.0,50.0,105.0,55.0,0.0,0.0,67.0,50.0,43.0,66.0,115.0
124.0,36.0,51.0,131.0,4.0,55.0,64.0,87.0,65.0,97.0,42.0,65.0,67.0,67.0,0.0,57.0,36.0,114.0,52.0
102.0,71.0,104.0,109.0,61.0,8.0,42.0,65.0,48.0,75.0,95.0,43.0,50.0,50.0,57.0,0.0,39.0,92.0,105.0
100.0,50.0,83.0,107.0,40.0,37.0,41.0,63.0,41.0,73.0,74.0,44.0,43.0,43.0,36.0,39.0,0.0,90.0,84.0
10.0,128.0,161.0,33.0,118.0,89.0,74.0,33.0,65.0,72.0,152.0,77.0,66.0,66.0,114.0,92.0,90.0,0.0,162.0
172.0,88.0,20.0,179.0,48.0,103.0,112.0,135.0,113.0,145.0,32.0,113.0,115.0,115.0,52.0,105.0,84.0,162.0,0.0
