XCOORD.,YCOORD.,EST,TWL,DUR
11,22,0,16000,0
90,37,0,16000,0
92,92,0,16000,0
53,94,0,16000,0
44,56,0,16000,0
92,16,209,501,35
93,60,237,666,34
42,52,146,787,22
92,16,98,1217,30
53,43,294,146,23
10,84,193,1021,34
12,66,393,185,25
97,72,116,249,20
31,42,134,316,32
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,102.0,144.0,134.0,112.0,91.0,105.0,114.0,91.0,83.0,171.0,173.0,112.0,20.0
102.0,0.0,72.0,62.0,46.0,73.0,33.0,48.0,73.0,37.0,99.0,101.0,40.0,94.0
144.0,72.0,0.0,39.0,48.0,115.0,55.0,52.0,115.0,73.0,82.0,84.0,59.0,136.0
134.0,62.0,39.0,0.0,38.0,105.0,45.0,42.0,105.0,63.0,43.0,45.0,49.0,126.0
112.0,46.0,48.0,38.0,0.0,83.0,49.0,4.0,83.0,41.0,75.0,77.0,53.0,104.0
91.0,73.0,115.0,105.0,83.0,0.0,76.0,85.0,0.0,54.0,142.0,144.0,83.0,83.0
105.0,33.0,55.0,45.0,49.0,76.0,0.0,51.0,76.0,40.0,83.0,85.0,12.0,97.0
114.0,48.0,52.0,42.0,4.0,85.0,51.0,0.0,85.0,43.0,79.0,81.0,55.0,106.0
91.0,73.0,115.0,105.0,83.0,0.0,76.0,85.0,0.0,54.0,142.0,144.0,83.0,83.0
83.0,37.0,73.0,63.0,41.0,54.0,40.0,43.0,54.0,0.0,100.0,102.0,44.0,75.0
171.0,99.0,82.0,43.0,75.0,142.0,83.0,79.0,142.0,100.0,0.0,26.0,87.0,163.0
173.0,101.0,84.0,45.0,77.0,144.0,85.0,81.0,144.0,102.0,26.0,0.0,89.0,165.0
112.0,40.0,59.0,49.0,53.0,83.0,12.0,55.0,83.0,44.0,87.0,89.0,0.0,104.0
20.0,94.0,136.0,126.0,104.0,83.0,97.0,106.0,83.0,75.0,163.0,165.0,104.0,0.0
