XCOORD.,YCOORD.,EST,TWL,DUR
92,92,0,16000,0
49,3,0,16000,0
90,37,0,16000,0
53,94,0,16000,0
11,60,0,16000,0
59,63,72,845,34
20,93,343,337,38
89,40,158,421,26
71,96,198,1419,37
68,65,66,117,29
52,55,371,314,36
29,89,202,692,36
51,92,461,1485,26
42,23,268,1383,33
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,101.0,72.0,39.0,89.0,41.0,72.0,71.0,21.0,39.0,49.0,63.0,41.0,117.0
101.0,0.0,59.0,91.0,135.0,60.0,118.0,58.0,93.0,62.0,61.0,109.0,89.0,20.0
72.0,59.0,0.0,62.0,106.0,31.0,89.0,3.0,64.0,33.0,38.0,80.0,60.0,75.0
39.0,91.0,62.0,0.0,50.0,31.0,33.0,61.0,20.0,29.0,39.0,24.0,2.0,107.0
89.0,135.0,106.0,50.0,0.0,75.0,33.0,105.0,70.0,73.0,83.0,29.0,48.0,151.0
41.0,60.0,31.0,31.0,75.0,0.0,58.0,30.0,33.0,9.0,8.0,49.0,29.0,76.0
72.0,118.0,89.0,33.0,33.0,58.0,0.0,88.0,53.0,56.0,66.0,9.0,31.0,134.0
71.0,58.0,3.0,61.0,105.0,30.0,88.0,0.0,63.0,32.0,37.0,79.0,59.0,74.0
21.0,93.0,64.0,20.0,70.0,33.0,53.0,63.0,0.0,31.0,41.0,44.0,22.0,109.0
39.0,62.0,33.0,29.0,73.0,9.0,56.0,32.0,31.0,0.0,16.0,47.0,27.0,78.0
49.0,61.0,38.0,39.0,83.0,8.0,66.0,37.0,41.0,16.0,0.0,57.0,37.0,77.0
63.0,109.0,80.0,24.0,29.0,49.0,9.0,79.0,44.0,47.0,57.0,0.0,22.0,125.0
41.0,89.0,60.0,2.0,48.0,29.0,31.0,59.0,22.0,27.0,37.0,22.0,0.0,105.0
117.0,20.0,75.0,107.0,151.0,76.0,134.0,74.0,109.0,78.0,77.0,125.0,105.0,0.0
