XCOORD.,YCOORD.,EST,TWL,DUR
90,37,0,16000,0
10,94,0,16000,0
92,92,0,16000,0
49,3,0,16000,0
89,7,0,16000,0
53,7,183,286,21
20,93,218,1468,29
84,55,338,163,35
15,2,358,1348,29
56,20,207,728,34
24,80,110,163,22
29,89,106,1523,31
10,84,455,230,26
71,50,277,1186,37
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,1,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,99.0,72.0,59.0,69.0,55.0,89.0,24.0,89.0,42.0,86.0,80.0,99.0,19.0
99.0,0.0,82.0,128.0,138.0,124.0,10.0,76.0,158.0,111.0,14.0,19.0,10.0,81.0
72.0,82.0,0.0,101.0,111.0,97.0,72.0,49.0,131.0,84.0,69.0,63.0,82.0,54.0
59.0,128.0,101.0,0.0,40.0,4.0,118.0,53.0,34.0,17.0,115.0,109.0,128.0,47.0
69.0,138.0,111.0,40.0,0.0,36.0,128.0,63.0,74.0,33.0,125.0,119.0,138.0,57.0
55.0,124.0,97.0,4.0,36.0,0.0,114.0,49.0,38.0,13.0,111.0,105.0,124.0,43.0
89.0,10.0,72.0,118.0,128.0,114.0,0.0,66.0,148.0,101.0,13.0,9.0,10.0,71.0
24.0,76.0,49.0,53.0,63.0,49.0,66.0,0.0,83.0,36.0,63.0,57.0,76.0,13.0
89.0,158.0,131.0,34.0,74.0,38.0,148.0,83.0,0.0,47.0,145.0,139.0,158.0,77.0
42.0,111.0,84.0,17.0,33.0,13.0,101.0,36.0,47.0,0.0,98.0,92.0,111.0,30.0
86.0,14.0,69.0,115.0,125.0,111.0,13.0,63.0,145.0,98.0,0.0,9.0,14.0,68.0
80.0,19.0,63.0,109.0,119.0,105.0,9.0,57.0,139.0,92.0,9.0,0.0,19.0,62.0
99.0,10.0,82.0,128.0,138.0,124.0,10.0,76.0,158.0,111.0,14.0,19.0,0.0,81.0
19.0,81.0,54.0,47.0,57.0,43.0,71.0,13.0,77.0,30.0,68.0,62.0,81.0,0.0
