XCOORD.,YCOORD.,EST,TWL,DUR
89,7,0,16000,0
49,3,0,16000,0
11,60,0,16000,0
10,94,0,16000,0
44,56,0,16000,0
27,7,290,775,25
39,97,385,426,30
9,54,121,916,23
97,72,316,685,27
84,55,332,451,37
7,32,143,197,28
42,68,262,997,20
20,93,270,917,26
29,89,168,170,21
29,89,287,167,27
21,72,408,1550,35
65,41,306,1111,38
42,23,307,614,34
27,28,251,1208,33
66,17,559,1363,22
24,80,522,773,34
77,2,315,1132,38
38,14,330,1130,35
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,40.0,145.0,138.0,79.0,62.0,109.0,151.0,79.0,63.0,91.0,81.0,128.0,119.0,119.0,133.0,48.0,60.0,71.0,24.0,125.0,12.0,51.0
40.0,0.0,135.0,128.0,69.0,22.0,99.0,141.0,69.0,53.0,51.0,71.0,118.0,109.0,109.0,123.0,38.0,20.0,31.0,17.0,115.0,28.0,11.0
145.0,135.0,0.0,34.0,82.0,153.0,37.0,6.0,94.0,83.0,182.0,83.0,33.0,29.0,29.0,12.0,97.0,151.0,162.0,122.0,20.0,136.0,142.0
138.0,128.0,34.0,0.0,75.0,146.0,29.0,40.0,87.0,76.0,175.0,76.0,10.0,19.0,19.0,22.0,90.0,144.0,155.0,115.0,14.0,129.0,135.0
79.0,69.0,82.0,75.0,0.0,87.0,46.0,88.0,53.0,40.0,116.0,12.0,65.0,56.0,56.0,70.0,31.0,85.0,96.0,56.0,62.0,70.0,76.0
62.0,22.0,153.0,146.0,87.0,0.0,117.0,159.0,87.0,71.0,54.0,89.0,136.0,127.0,127.0,141.0,56.0,23.0,34.0,39.0,133.0,50.0,14.0
109.0,99.0,37.0,29.0,46.0,117.0,0.0,43.0,58.0,47.0,146.0,47.0,19.0,10.0,10.0,25.0,61.0,115.0,126.0,86.0,17.0,100.0,106.0
151.0,141.0,6.0,40.0,88.0,159.0,43.0,0.0,100.0,89.0,188.0,89.0,39.0,35.0,35.0,18.0,103.0,157.0,168.0,128.0,26.0,142.0,148.0
79.0,69.0,94.0,87.0,53.0,87.0,58.0,100.0,0.0,17.0,116.0,55.0,77.0,68.0,68.0,82.0,32.0,85.0,96.0,56.0,74.0,70.0,76.0
63.0,53.0,83.0,76.0,40.0,71.0,47.0,89.0,17.0,0.0,100.0,42.0,66.0,57.0,57.0,71.0,19.0,69.0,80.0,40.0,63.0,54.0,60.0
91.0,51.0,182.0,175.0,116.0,54.0,146.0,188.0,116.0,100.0,0.0,118.0,165.0,156.0,156.0,170.0,85.0,35.0,20.0,68.0,162.0,79.0,40.0
81.0,71.0,83.0,76.0,12.0,89.0,47.0,89.0,55.0,42.0,118.0,0.0,66.0,57.0,57.0,71.0,33.0,87.0,98.0,58.0,63.0,72.0,78.0
128.0,118.0,33.0,10.0,65.0,136.0,19.0,39.0,77.0,66.0,165.0,66.0,0.0,9.0,9.0,21.0,80.0,134.0,145.0,105.0,13.0,119.0,125.0
119.0,109.0,29.0,19.0,56.0,127.0,10.0,35.0,68.0,57.0,156.0,57.0,9.0,0.0,0.0,17.0,71.0,125.0,136.0,96.0,9.0,110.0,116.0
119.0,109.0,29.0,19.0,56.0,127.0,10.0,35.0,68.0,57.0,156.0,57.0,9.0,0.0,0.0,17.0,71.0,125.0,136.0,96.0,9.0,110.0,116.0
133.0,123.0,12.0,22.0,70.0,141.0,25.0,18.0,82.0,71.0,170.0,71.0,21.0,17.0,17.0,0.0,85.0,139.0,150.0,110.0,8.0,124.0,130.0
48.0,38.0,97.0,90.0,31.0,56.0,61.0,103.0,32.0,19.0,85.0,33.0,80.0,71.0,71.0,85.0,0.0,54.0,65.0,25.0,77.0,39.0,45.0
60.0,20.0,151.0,144.0,85.0,23.0,115.0,157.0,85.0,69.0,35.0,87.0,134.0,125.0,125.0,139.0,54.0,0.0,15.0,37.0,131.0,48.0,9.0
71.0,31.0,162.0,155.0,96.0,34.0,126.0,168.0,96.0,80.0,20.0,98.0,145.0,136.0,136.0,150.0,65.0,15.0,0.0,48.0,142.0,59.0,20.0
24.0,17.0,122.0,115.0,56.0,39.0,86.0,128.0,56.0,40.0,68.0,58.0,105.0,96.0,96.0,110.0,25.0,37.0,48.0,0.0,102.0,15.0,28.0
