XCOORD.,YCOORD.,EST,TWL,DUR
11,22,0,16000,0
89,7,0,16000,0
11,60,0,16000,0
94,71,0,16000,0
49,3,0,16000,0
92,16,32,668,21
88,29,317,1408,24
38,14,32,430,25
56,20,216,1472,23
18,35,226,994,20
7,32,189,451,33
45,85,316,925,21
42,60,219,219,38
21,72,426,360,22
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,1,0,1,0,0,1
0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,87.0,178.0,111.0,47.0,91.0,104.0,36.0,60.0,13.0,10.0,136.0,114.0,166.0
87.0,0.0,145.0,78.0,40.0,9.0,71.0,51.0,33.0,80.0,91.0,103.0,81.0,133.0
178.0,145.0,0.0,91.0,135.0,149.0,109.0,142.0,118.0,171.0,182.0,43.0,83.0,12.0
111.0,78.0,91.0,0.0,68.0,82.0,42.0,75.0,51.0,104.0,115.0,49.0,52.0,79.0
47.0,40.0,135.0,68.0,0.0,44.0,61.0,11.0,17.0,40.0,51.0,93.0,71.0,123.0
91.0,9.0,149.0,82.0,44.0,0.0,75.0,55.0,37.0,84.0,95.0,107.0,85.0,137.0
104.0,71.0,109.0,42.0,61.0,75.0,0.0,68.0,44.0,97.0,108.0,67.0,50.0,97.0
36.0,51.0,142.0,75.0,11.0,55.0,68.0,0.0,24.0,29.0,40.0,100.0,78.0,130.0
60.0,33.0,118.0,51.0,17.0,37.0,44.0,24.0,0.0,53.0,64.0,76.0,54.0,106.0
13.0,80.0,171.0,104.0,40.0,84.0,97.0,29.0,53.0,0.0,11.0,129.0,107.0,159.0
10.0,91.0,182.0,115.0,51.0,95.0,108.0,40.0,64.0,11.0,0.0,140.0,118.0,170.0
136.0,103.0,43.0,49.0,93.0,107.0,67.0,100.0,76.0,129.0,140.0,0.0,41.0,31.0
114.0,81.0,83.0,52.0,71.0,85.0,50.0,78.0,54.0,107.0,118.0,41.0,0.0,71.0
166.0,133.0,12.0,79.0,123.0,137.0,97.0,130.0,106.0,159.0,170.0,31.0,71.0,0.0
