XCOORD.,YCOORD.,EST,TWL,DUR
49,3,0,16000,0
94,71,0,16000,0
53,94,0,16000,0
44,56,0,16000,0
89,7,0,16000,0
65,78,243,359,39
10,42,352,1265,32
92,16,35,307,29
92,16,161,914,32
42,60,177,662,38
56,32,157,1417,37
39,2,159,297,22
30,58,207,1569,32
68,65,199,762,31
10,84,223,295,29
42,52,374,599,30
97,72,271,342,24
51,92,506,307,30
31,42,355,904,22
27,7,393,847,26
10,84,530,1471,30
51,92,402,986,23
15,2,346,685,30
75,86,514,1501,39
30,58,283,104,31
8,18,633,1519,21
27,28,375,1491,25
38,14,553,323,30
77,2,373,584,22
66,17,488,488,38
94,83,615,1540,39
9,54,434,1100,36
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,68.0,91.0,69.0,40.0,75.0,48.0,44.0,44.0,71.0,29.0,10.0,137.0,62.0,128.0,71.0,69.0,89.0,39.0,22.0,128.0,89.0,34.0,84.0,137.0,50.0,31.0,11.0,28.0,17.0,103.0,141.0
68.0,0.0,46.0,50.0,78.0,30.0,112.0,82.0,82.0,52.0,39.0,74.0,93.0,26.0,84.0,52.0,3.0,44.0,103.0,86.0,84.0,44.0,98.0,39.0,93.0,114.0,95.0,75.0,69.0,55.0,58.0,97.0
91.0,46.0,0.0,38.0,101.0,16.0,135.0,105.0,105.0,39.0,62.0,97.0,52.0,29.0,43.0,42.0,49.0,2.0,126.0,109.0,43.0,2.0,121.0,22.0,52.0,137.0,118.0,98.0,92.0,78.0,41.0,56.0
69.0,50.0,38.0,0.0,79.0,22.0,113.0,83.0,83.0,4.0,40.0,75.0,84.0,24.0,75.0,4.0,53.0,36.0,104.0,87.0,75.0,36.0,99.0,31.0,84.0,115.0,96.0,76.0,70.0,56.0,50.0,88.0
40.0,78.0,101.0,79.0,0.0,85.0,88.0,9.0,9.0,81.0,39.0,50.0,147.0,72.0,138.0,81.0,79.0,99.0,79.0,62.0,138.0,99.0,74.0,94.0,147.0,90.0,71.0,51.0,12.0,24.0,113.0,151.0
75.0,30.0,16.0,22.0,85.0,0.0,119.0,89.0,89.0,23.0,46.0,81.0,64.0,13.0,55.0,26.0,33.0,14.0,110.0,93.0,55.0,14.0,105.0,10.0,64.0,121.0,102.0,82.0,76.0,62.0,29.0,68.0
48.0,112.0,135.0,113.0,88.0,119.0,0.0,92.0,92.0,115.0,73.0,49.0,181.0,106.0,172.0,115.0,113.0,133.0,21.0,51.0,172.0,133.0,63.0,128.0,181.0,24.0,17.0,37.0,76.0,65.0,147.0,185.0
44.0,82.0,105.0,83.0,9.0,89.0,92.0,0.0,0.0,85.0,43.0,54.0,151.0,76.0,142.0,85.0,83.0,103.0,83.0,66.0,142.0,103.0,78.0,98.0,151.0,94.0,75.0,55.0,16.0,28.0,117.0,155.0
44.0,82.0,105.0,83.0,9.0,89.0,92.0,0.0,0.0,85.0,43.0,54.0,151.0,76.0,142.0,85.0,83.0,103.0,83.0,66.0,142.0,103.0,78.0,98.0,151.0,94.0,75.0,55.0,16.0,28.0,117.0,155.0
71.0,52.0,39.0,4.0,81.0,23.0,115.0,85.0,85.0,0.0,42.0,77.0,85.0,26.0,76.0,8.0,55.0,37.0,106.0,89.0,76.0,37.0,101.0,33.0,85.0,117.0,98.0,78.0,72.0,58.0,52.0,89.0
29.0,39.0,62.0,40.0,39.0,46.0,73.0,43.0,43.0,42.0,0.0,35.0,108.0,33.0,99.0,42.0,41.0,60.0,64.0,47.0,99.0,60.0,59.0,55.0,108.0,75.0,56.0,36.0,30.0,16.0,74.0,112.0
10.0,74.0,97.0,75.0,50.0,81.0,49.0,54.0,54.0,77.0,35.0,0.0,143.0,68.0,134.0,77.0,75.0,95.0,40.0,12.0,134.0,95.0,24.0,90.0,143.0,51.0,32.0,12.0,38.0,27.0,109.0,147.0
137.0,93.0,52.0,84.0,147.0,64.0,181.0,151.0,151.0,85.0,108.0,143.0,0.0,75.0,33.0,88.0,96.0,50.0,172.0,155.0,33.0,50.0,167.0,74.0,0.0,183.0,164.0,144.0,138.0,124.0,93.0,21.0
62.0,26.0,29.0,24.0,72.0,13.0,106.0,76.0,76.0,26.0,33.0,68.0,75.0,0.0,66.0,26.0,29.0,27.0,97.0,80.0,66.0,27.0,92.0,22.0,75.0,108.0,89.0,69.0,63.0,49.0,41.0,79.0
128.0,84.0,43.0,75.0,138.0,55.0,172.0,142.0,142.0,76.0,99.0,134.0,33.0,66.0,0.0,79.0,87.0,41.0,163.0,146.0,0.0,41.0,158.0,65.0,33.0,174.0,155.0,135.0,129.0,115.0,84.0,37.0
71.0,52.0,42.0,4.0,81.0,26.0,115.0,85.0,85.0,8.0,42.0,77.0,88.0,26.0,79.0,0.0,55.0,40.0,106.0,89.0,79.0,40.0,101.0,35.0,88.0,117.0,98.0,78.0,72.0,58.0,54.0,92.0
69.0,3.0,49.0,53.0,79.0,33.0,113.0,83.0,83.0,55.0,41.0,75.0,96.0,29.0,87.0,55.0,0.0,47.0,104.0,87.0,87.0,47.0,99.0,42.0,96.0,115.0,96.0,76.0,70.0,56.0,61.0,100.0
89.0,44.0,2.0,36.0,99.0,14.0,133.0,103.0,103.0,37.0,60.0,95.0,50.0,27.0,41.0,40.0,47.0,0.0,124.0,107.0,41.0,0.0,119.0,24.0,50.0,135.0,116.0,96.0,90.0,76.0,43.0,54.0
39.0,103.0,126.0,104.0,79.0,110.0,21.0,83.0,83.0,106.0,64.0,40.0,172.0,97.0,163.0,106.0,104.0,124.0,0.0,42.0,163.0,124.0,54.0,119.0,172.0,24.0,14.0,28.0,67.0,56.0,138.0,176.0
22.0,86.0,109.0,87.0,62.0,93.0,51.0,66.0,66.0,89.0,47.0,12.0,155.0,80.0,146.0,89.0,87.0,107.0,42.0,0.0,146.0,107.0,12.0,102.0,155.0,53.0,34.0,14.0,50.0,39.0,121.0,159.0
128.0,84.0,43.0,75.0,138.0,55.0,172.0,142.0,142.0,76.0,99.0,134.0,33.0,66.0,0.0,79.0,87.0,41.0,163.0,146.0,0.0,41.0,158.0,65.0,33.0,174.0,155.0,135.0,129.0,115.0,84.0,37.0
89.0,44.0,2.0,36.0,99.0,14.0,133.0,103.0,103.0,37.0,60.0,95.0,50.0,27.0,41.0,40.0,47.0,0.0,124.0,107.0,41.0,0.0,119.0,24.0,50.0,135.0,116.0,96.0,90.0,76.0,43.0,54.0
34.0,98.0,121.0,99.0,74.0,105.0,63.0,78.0,78.0,101.0,59.0,24.0,167.0,92.0,158.0,101.0,99.0,119.0,54.0,12.0,158.0,119.0,0.0,114.0,167.0,65.0,46.0,26.0,62.0,51.0,133.0,171.0
84.0,39.0,22.0,31.0,94.0,10.0,128.0,98.0,98.0,33.0,55.0,90.0,74.0,22.0,65.0,35.0,42.0,24.0,119.0,102.0,65.0,24.0,114.0,0.0,74.0,130.0,111.0,91.0,85.0,71.0,19.0,78.0
137.0,93.0,52.0,84.0,147.0,64.0,181.0,151.0,151.0,85.0,108.0,143.0,0.0,75.0,33.0,88.0,96.0,50.0,172.0,155.0,33.0,50.0,167.0,74.0,0.0,183.0,164.0,144.0,138.0,124.0,93.0,21.0
50.0,114.0,137.0,115.0,90.0,121.0,24.0,94.0,94.0,117.0,75.0,51.0,183.0,108.0,174.0,117.0,115.0,135.0,24.0,53.0,174.0,135.0,65.0,130.0,183.0,0.0,19.0,39.0,78.0,67.0,149.0,187.0
31.0,95.0,118.0,96.0,71.0,102.0,17.0,75.0,75.0,98.0,56.0,32.0,164.0,89.0,155.0,98.0,96.0,116.0,14.0,34.0,155.0,116.0,46.0,111.0,164.0,19.0,0.0,20.0,59.0,48.0,130.0,168.0
11.0,75.0,98.0,76.0,51.0,82.0,37.0,55.0,55.0,78.0,36.0,12.0,144.0,69.0,135.0,78.0,76.0,96.0,28.0,14.0,135.0,96.0,26.0,91.0,144.0,39.0,20.0,0.0,39.0,28.0,110.0,148.0
