XCOORD.,YCOORD.,EST,TWL,DUR
11,60,0,16000,0
92,92,0,16000,0
44,56,0,16000,0
90,37,0,16000,0
49,3,0,16000,0
9,54,257,1447,32
42,52,212,576,25
21,53,351,112,30
56,32,117,705,36
78,38,358,553,29
45,85,323,880,28
78,38,185,1290,32
51,92,449,196,39
89,40,112,219,21
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.0,89.0,82.0,106.0,135.0,6.0,86.0,10.0,106.0,100.0,43.0,100.0,48.0,105.0
89.0,0.0,48.0,72.0,101.0,95.0,52.0,96.0,72.0,66.0,47.0,66.0,41.0,71.0
82.0,48.0,0.0,46.0,69.0,88.0,4.0,89.0,40.0,34.0,40.0,34.0,36.0,45.0
106.0,72.0,46.0,0.0,59.0,112.0,48.0,113.0,34.0,12.0,64.0,12.0,60.0,3.0
135.0,101.0,69.0,59.0,0.0,141.0,71.0,142.0,29.0,47.0,93.0,47.0,89.0,58.0
6.0,95.0,88.0,112.0,141.0,0.0,92.0,12.0,112.0,106.0,49.0,106.0,54.0,111.0
86.0,52.0,4.0,48.0,71.0,92.0,0.0,93.0,42.0,36.0,44.0,36.0,40.0,47.0
10.0,96.0,89.0,113.0,142.0,12.0,93.0,0.0,113.0,107.0,50.0,107.0,55.0,112.0
106.0,72.0,40.0,34.0,29.0,112.0,42.0,113.0,0.0,22.0,64.0,22.0,60.0,33.0
100.0,66.0,34.0,12.0,47.0,106.0,36.0,107.0,22.0,0.0,58.0,0.0,54.0,11.0
43.0,47.0,40.0,64.0,93.0,49.0,44.0,50.0,64.0,58.0,0.0,58.0,7.0,63.0
100.0,66.0,34.0,12.0,47.0,106.0,36.0,107.0,22.0,0.0,58.0,0.0,54.0,11.0
48.0,41.0,36.0,60.0,89.0,54.0,40.0,55.0,60.0,54.0,7.0,54.0,0.0,59.0
105.0,71.0,45.0,3.0,58.0,111.0,47.0,112.0,33.0,11.0,63.0,11.0,59.0,0.0
